stage,method,family,label_field,score_field,reference_field,num_correct,num_incorrect,correct_mean,incorrect_mean,gap,fixed_threshold,fixed_accuracy,fixed_precision,fixed_recall,fixed_f1,roc_auc,pr_auc,best_threshold,best_accuracy,best_precision,best_recall,best_f1,high_similarity_wrong,low_similarity_correct,dataset,task_type,embedding_model,question_type,threshold_scope,calibration_status,skip_reason,num_examples,num_positive,num_negative,score_std,cv_num_folds,cv_selected_thresholds,cv_mean_selected_threshold,cv_threshold_std
unit6,Reduced span-precision multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,12,68,,,,0.6239999999999999,0.825,0.45,0.75,0.5625,0.9325980392156863,0.738874079137237,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,where,question_type_cv,applied,,80,12,68,0.18022260039438018,5,0.58;0.58;0.58;0.81;0.57,0.6239999999999999,0.09308061022576081
unit6,Reduced span-precision multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,20,126,0.7137107603251934,0.3835737910180811,0.33013696930711234,0.75,0.910958904109589,0.8888888888888888,0.4,0.5517241379310345,0.9015873015873016,0.8055003456876849,0.6,0.9452054794520548,0.8,0.8,0.8,0,3,nq,long_form,BAAI/bge-base-en-v1.5,who,global_fixed,reporting_only,,146,20,126,0.16938006413920337,,,,
unit6,Reduced span-precision multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,20,126,,,,0.6,0.9452054794520548,0.8,0.8,0.8,0.9015873015873016,0.8055003456876849,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,who,question_type_cv,applied,,146,20,126,0.16938006413920337,5,0.60;0.60;0.60;0.60;0.60,0.6,0.0
unit6,Reduced span-precision multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,14,nan,0.5632207468629062,nan,0.75,0.8571428571428571,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,2,0,nq,long_form,BAAI/bge-base-en-v1.5,yes_no,global_fixed,reporting_only,,14,0,14,0.14528764824028265,,,,
unit6,Reduced span-precision multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,14,nan,0.5632207468629062,nan,0.75,0.8571428571428571,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,2,0,nq,long_form,BAAI/bge-base-en-v1.5,yes_no,inherited_global,skipped,num_examples<50,14,0,14,0.14528764824028265,,,,
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,48,452,0.8536960227042437,0.5570751627091336,0.2966208599951101,0.75,0.93,0.5942028985507246,0.8541666666666666,0.7008547008547008,0.9243178466076696,0.81333642490912,0.82,0.96,0.8333333333333334,0.7291666666666666,0.7777777777777778,11,3,nq,long_form,BAAI/bge-base-en-v1.5,all,dataset_global,dataset_reference,,500,48,452,0.15443522505662877,,,,
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,1,30,0.7544790947437288,0.621962567004024,0.1325165277397048,0.75,0.9032258064516129,0.25,1.0,0.4,0.9,0.25,0.75,0.9032258064516129,0.25,1.0,0.4,1,0,nq,long_form,BAAI/bge-base-en-v1.5,definition,global_fixed,reporting_only,,31,1,30,0.1065448264553728,,,,
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,1,30,0.7544790947437288,0.621962567004024,0.1325165277397048,0.75,0.9032258064516129,0.25,1.0,0.4,0.9,0.25,0.75,0.9032258064516129,0.25,1.0,0.4,1,0,nq,long_form,BAAI/bge-base-en-v1.5,definition,inherited_global,skipped,num_examples<50,31,1,30,0.1065448264553728,,,,
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,3,101,0.638298237323761,0.5867870247733152,0.05151121255044577,0.75,0.9326923076923077,0.0,0.0,0.0,0.6699669966996699,0.06743393009377664,0.67,0.7884615384615384,0.08695652173913043,0.6666666666666666,0.15384615384615385,0,0,nq,long_form,BAAI/bge-base-en-v1.5,general,global_fixed,reporting_only,,104,3,101,0.1035322665208113,,,,
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,3,101,0.638298237323761,0.5867870247733152,0.05151121255044577,0.75,0.9326923076923077,0.0,0.0,0.0,0.6699669966996699,0.06743393009377664,0.67,0.7884615384615384,0.08695652173913043,0.6666666666666666,0.15384615384615385,0,0,nq,long_form,BAAI/bge-base-en-v1.5,general,inherited_global,skipped,num_positive<10,104,3,101,0.1035322665208113,,,,
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,2,nan,0.5484147111574809,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,BAAI/bge-base-en-v1.5,list,global_fixed,reporting_only,,2,0,2,0.08739030162493389,,,,
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,2,nan,0.5484147111574809,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,BAAI/bge-base-en-v1.5,list,inherited_global,skipped,num_examples<50,2,0,2,0.08739030162493389,,,,
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,2,21,0.8832234799861909,0.5145119148208982,0.3687115651652927,0.75,0.9565217391304348,0.6666666666666666,1.0,0.8,1.0,1.0,0.76,1.0,1.0,1.0,1.0,0,0,nq,long_form,BAAI/bge-base-en-v1.5,number,global_fixed,reporting_only,,23,2,21,0.14574497926194258,,,,
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,2,21,0.8832234799861909,0.5145119148208982,0.3687115651652927,0.75,0.9565217391304348,0.6666666666666666,1.0,0.8,1.0,1.0,0.76,1.0,1.0,1.0,1.0,0,0,nq,long_form,BAAI/bge-base-en-v1.5,number,inherited_global,skipped,num_examples<50,23,2,21,0.14574497926194258,,,,
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,10,90,0.943558086037636,0.5931278076213873,0.35043027841624874,0.75,0.91,0.5263157894736842,1.0,0.6896551724137931,0.9955555555555555,0.9651515151515152,0.84,0.98,0.8333333333333334,1.0,0.9090909090909091,4,0,nq,long_form,BAAI/bge-base-en-v1.5,when,global_fixed,reporting_only,,100,10,90,0.1562567795486755,,,,
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,10,90,,,,0.852,0.95,0.7272727272727273,0.8,0.7619047619047619,0.9955555555555555,0.9651515151515152,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,when,question_type_cv,applied,,100,10,90,0.1562567795486755,5,0.81;0.84;0.84;0.93;0.84,0.852,0.04069397989875162
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,12,68,0.8741534953316052,0.5438154044872574,0.33033809084434784,0.75,0.9125,0.6470588235294118,0.9166666666666666,0.7586206896551724,0.9718137254901961,0.8749584704747748,0.79,0.9375,0.7692307692307693,0.8333333333333334,0.8,2,0,nq,long_form,BAAI/bge-base-en-v1.5,where,global_fixed,reporting_only,,80,12,68,0.17761627336667152,,,,
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,12,68,,,,0.784,0.9,0.6428571428571429,0.75,0.6923076923076923,0.9718137254901961,0.8749584704747748,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,where,question_type_cv,applied,,80,12,68,0.17761627336667152,5,0.79;0.77;0.79;0.80;0.77,0.784,0.01200000000000001
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,20,126,0.8308082759380341,0.49758823184739975,0.3332200440906343,0.75,0.958904109589041,0.85,0.85,0.85,0.9111111111111111,0.8570149340268955,0.75,0.958904109589041,0.85,0.85,0.85,2,3,nq,long_form,BAAI/bge-base-en-v1.5,who,global_fixed,reporting_only,,146,20,126,0.16937515484910007,,,,
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,20,126,,,,0.756,0.9383561643835616,0.7619047619047619,0.8,0.7804878048780488,0.9111111111111111,0.8570149340268955,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,who,question_type_cv,applied,,146,20,126,0.16937515484910007,5,0.74;0.79;0.75;0.75;0.75,0.756,0.01743559577416271
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,14,nan,0.6367828567798758,nan,0.75,0.8571428571428571,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,2,0,nq,long_form,BAAI/bge-base-en-v1.5,yes_no,global_fixed,reporting_only,,14,0,14,0.12712539486678795,,,,
unit6,Reduced span-guarded multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,14,nan,0.6367828567798758,nan,0.75,0.8571428571428571,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,2,0,nq,long_form,BAAI/bge-base-en-v1.5,yes_no,inherited_global,skipped,num_examples<50,14,0,14,0.12712539486678795,,,,
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,48,452,0.9049045681891341,0.6060920060366176,0.2988125621525165,0.75,0.844,0.3706896551724138,0.8958333333333334,0.524390243902439,0.9289730825958702,0.8454361786665647,0.85,0.964,0.8125,0.8125,0.8125,33,1,nq,long_form,BAAI/bge-base-en-v1.5,all,dataset_global,dataset_reference,,500,48,452,0.15647176398213342,,,,
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,1,30,0.7939132392406463,0.6705001853148143,0.12341305392583202,0.75,0.7096774193548387,0.1,1.0,0.18181818181818182,0.8,0.14285714285714285,0.79,0.8064516129032258,0.14285714285714285,1.0,0.25,4,0,nq,long_form,BAAI/bge-base-en-v1.5,definition,global_fixed,reporting_only,,31,1,30,0.10969435627693383,,,,
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,1,30,0.7939132392406463,0.6705001853148143,0.12341305392583202,0.75,0.7096774193548387,0.1,1.0,0.18181818181818182,0.8,0.14285714285714285,0.79,0.8064516129032258,0.14285714285714285,1.0,0.25,4,0,nq,long_form,BAAI/bge-base-en-v1.5,definition,inherited_global,skipped,num_examples<50,31,1,30,0.10969435627693383,,,,
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,3,101,0.7030573387940725,0.6293468860480923,0.0737104527459802,0.75,0.875,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.7128712871287128,0.09597423510466987,0.74,0.8461538461538461,0.11764705882352941,0.6666666666666666,0.2,3,0,nq,long_form,BAAI/bge-base-en-v1.5,general,global_fixed,reporting_only,,104,3,101,0.10363287402574885,,,,
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,3,101,0.7030573387940725,0.6293468860480923,0.0737104527459802,0.75,0.875,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.7128712871287128,0.09597423510466987,0.74,0.8461538461538461,0.11764705882352941,0.6666666666666666,0.2,3,0,nq,long_form,BAAI/bge-base-en-v1.5,general,inherited_global,skipped,num_positive<10,104,3,101,0.10363287402574885,,,,
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,2,nan,0.5823578298091888,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,BAAI/bge-base-en-v1.5,list,global_fixed,reporting_only,,2,0,2,0.07748126983642578,,,,
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,2,nan,0.5823578298091888,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,BAAI/bge-base-en-v1.5,list,inherited_global,skipped,num_examples<50,2,0,2,0.07748126983642578,,,,
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,2,21,0.9267701178789138,0.5636959875055723,0.3630741303733416,0.75,0.9130434782608695,0.5,1.0,0.6666666666666666,1.0,1.0,0.83,1.0,1.0,1.0,1.0,1,0,nq,long_form,BAAI/bge-base-en-v1.5,number,global_fixed,reporting_only,,23,2,21,0.15110817830834336,,,,
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,2,21,0.9267701178789138,0.5636959875055723,0.3630741303733416,0.75,0.9130434782608695,0.5,1.0,0.6666666666666666,1.0,1.0,0.83,1.0,1.0,1.0,1.0,1,0,nq,long_form,BAAI/bge-base-en-v1.5,number,inherited_global,skipped,num_examples<50,23,2,21,0.15110817830834336,,,,
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,10,90,0.9697790692448617,0.6440850029488404,0.32569406629602127,0.75,0.81,0.3448275862068966,1.0,0.5128205128205128,0.9955555555555555,0.9651515151515152,0.86,0.98,0.8333333333333334,1.0,0.9090909090909091,7,0,nq,long_form,BAAI/bge-base-en-v1.5,when,global_fixed,reporting_only,,100,10,90,0.1487747034486177,,,,
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,10,90,,,,0.8720000000000001,0.95,0.7272727272727273,0.8,0.7619047619047619,0.9955555555555555,0.9651515151515152,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,when,question_type_cv,applied,,100,10,90,0.1487747034486177,5,0.83;0.86;0.86;0.95;0.86,0.8720000000000001,0.0406939798987516
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,12,68,0.9351288869976998,0.596912801306413,0.3382160856912868,0.75,0.825,0.46153846153846156,1.0,0.631578947368421,0.9754901960784313,0.8851192788692789,0.85,0.95,0.7857142857142857,0.9166666666666666,0.8461538461538461,8,0,nq,long_form,BAAI/bge-base-en-v1.5,where,global_fixed,reporting_only,,80,12,68,0.18368121284541444,,,,
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,12,68,,,,0.8480000000000001,0.9375,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.9754901960784313,0.8851192788692789,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,where,question_type_cv,applied,,80,12,68,0.18368121284541444,5,0.85;0.85;0.84;0.85;0.85,0.8480000000000001,0.0040000000000000036
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,20,126,0.8879728222638368,0.5496142061693329,0.3383586160945039,0.75,0.8835616438356164,0.5483870967741935,0.85,0.6666666666666666,0.9123015873015873,0.8724022702007777,0.88,0.958904109589041,0.8888888888888888,0.8,0.8421052631578947,8,1,nq,long_form,BAAI/bge-base-en-v1.5,who,global_fixed,reporting_only,,146,20,126,0.17710018647317333,,,,
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,20,126,,,,0.8559999999999999,0.9383561643835616,0.7619047619047619,0.8,0.7804878048780488,0.9123015873015873,0.8724022702007777,,,,,,,,nq,long_form,BAAI/bge-base-en-v1.5,who,question_type_cv,applied,,146,20,126,0.17710018647317333,5,0.81;0.88;0.88;0.88;0.83,0.8559999999999999,0.030066592756745808
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,14,nan,0.6759359678175986,nan,0.75,0.7142857142857143,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,2,0,nq,long_form,BAAI/bge-base-en-v1.5,yes_no,global_fixed,reporting_only,,14,0,14,0.11928068830208712,,,,
unit6,Reduced span-ranked multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,14,nan,0.6759359678175986,nan,0.75,0.7142857142857143,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,2,0,nq,long_form,BAAI/bge-base-en-v1.5,yes_no,inherited_global,skipped,num_examples<50,14,0,14,0.11928068830208712,,,,
unit6,Reduced semantic-recall multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_semantic_recall_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,48,452,0.6845469896526386,0.4347524379539063,0.24979455169873233,0.75,0.928,0.7,0.4375,0.5384615384615384,0.8480825958702064,0.5438182661569029,0.67,0.912,0.5416666666666666,0.5416666666666666,0.5416666666666666,8,8,nq,long_form,BAAI/bge-base-en-v1.5,all,dataset_global,dataset_reference,,500,48,452,0.1612511763483052,,,,
unit6,Reduced semantic-recall multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_semantic_recall_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,1,30,0.7196481980383396,0.5377057041848973,0.1819424938534423,0.75,0.9354838709677419,0.0,0.0,0.0,0.9666666666666667,0.5,0.71,0.967741935483871,0.5,1.0,0.6666666666666666,1,0,nq,long_form,BAAI/bge-base-en-v1.5,definition,global_fixed,reporting_only,,31,1,30,0.12609320778340632,,,,
unit6,Reduced semantic-recall multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_semantic_recall_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,1,30,0.7196481980383396,0.5377057041848973,0.1819424938534423,0.75,0.9354838709677419,0.0,0.0,0.0,0.9666666666666667,0.5,0.71,0.967741935483871,0.5,1.0,0.6666666666666666,1,0,nq,long_form,BAAI/bge-base-en-v1.5,definition,inherited_global,skipped,num_examples<50,31,1,30,0.12609320778340632,,,,
unit6,Reduced semantic-recall multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_semantic_recall_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,3,101,0.5471595202883085,0.5038604756093639,0.04329904467894463,0.75,0.9615384615384616,0.0,0.0,0.0,0.594059405940594,0.049032814896458415,0.58,0.7115384615384616,0.06451612903225806,0.6666666666666666,0.11764705882352941,1,1,nq,long_form,BAAI/bge-base-en-v1.5,general,global_fixed,reporting_only,,104,3,101,0.11808352141170567,,,,
unit6,Reduced semantic-recall multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_semantic_recall_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,3,101,0.5471595202883085,0.5038604756093639,0.04329904467894463,0.75,0.9615384615384616,0.0,0.0,0.0,0.594059405940594,0.049032814896458415,0.58,0.7115384615384616,0.06451612903225806,0.6666666666666666,0.11764705882352941,1,1,nq,long_form,BAAI/bge-base-en-v1.5,general,inherited_global,skipped,num_positive<10,104,3,101,0.11808352141170567,,,,
unit6,Reduced semantic-recall multi-view hybrid: BAAI/bge-base-en-v1.5,multi_view_hybrid_scoring,correct_label,unit6_semantic_recall_multi_view_hybrid_score_BAAI_bge_base_en_v1.5,reference_answer_v2,0,2,nan,0.46171923726797104,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,BAAI/bge-base-en-v1.5,list,global_fixed,reporting_only,,2,0,2,0.10360195115208626,,,,
